0,sketchName,condition,meanpix
0.03601793874574625,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794_gears_2_depictive.png,depictive,0.03601793874574625
0.053997838275806176,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794_levers_1_depictive.png,depictive,0.053997838275806176
0.032398314697779936,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794_levers_2_explanatory.png,explanatory,0.032398314697779936
0.04953880408361692,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794_pulleys_1_explanatory.png,explanatory,0.04953880408361692
0.048454545454545445,0699-e9c84818-251c-4d0a-ab36-a05f17f4e794_pulleys_2_depictive.png,depictive,0.048454545454545445
0.052430415686274504,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5_gears_1_depictive.png,depictive,0.052430415686274504
0.031925474509803924,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5_gears_2_explanatory.png,explanatory,0.031925474509803924
0.0701180862745098,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5_levers_1_depictive.png,depictive,0.0701180862745098
0.04312508235294118,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5_levers_2_explanatory.png,explanatory,0.04312508235294118
0.01997513725490196,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5_pulleys_1_explanatory.png,explanatory,0.01997513725490196
0.05525176470588234,0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5_pulleys_2_depictive.png,depictive,0.05525176470588234
0.08971971764705883,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_gears_1_depictive.png,depictive,0.08971971764705883
0.0642462431372549,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_gears_2_explanatory.png,explanatory,0.0642462431372549
0.06988636862745098,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_levers_1_depictive.png,depictive,0.06988636862745098
0.0504598431372549,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_levers_2_explanatory.png,explanatory,0.0504598431372549
0.08332258823529412,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_pulleys_1_explanatory.png,explanatory,0.08332258823529412
0.08410072156862744,0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_pulleys_2_depictive.png,depictive,0.08410072156862744
0.036732862745098044,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991_gears_1_depictive.png,depictive,0.036732862745098044
0.047190180392156854,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991_gears_2_explanatory.png,explanatory,0.047190180392156854
0.047793223529411774,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991_levers_1_explanatory.png,explanatory,0.047793223529411774
0.06186843921568627,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991_levers_2_depictive.png,depictive,0.06186843921568627
0.041355325490196077,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991_pulleys_1_explanatory.png,explanatory,0.041355325490196077
0.053108439215686275,1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991_pulleys_2_depictive.png,depictive,0.053108439215686275
0.02321790494117647,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e_gears_1_explanatory.png,explanatory,0.02321790494117647
0.04161837176470589,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e_gears_2_depictive.png,depictive,0.04161837176470589
0.04082574556862745,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e_levers_1_explanatory.png,explanatory,0.04082574556862745
0.03215342933333334,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e_levers_2_depictive.png,depictive,0.03215342933333334
0.012067117176470592,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e_pulleys_1_explanatory.png,explanatory,0.012067117176470592
0.06417139952941175,1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e_pulleys_2_depictive.png,depictive,0.06417139952941175
0.043174640007219184,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_gears_1_depictive.png,depictive,0.043174640007219184
0.04003694106760975,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_gears_2_explanatory.png,explanatory,0.04003694106760975
0.04461744007998406,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_levers_1_explanatory.png,explanatory,0.04461744007998406
0.05047506656983782,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_levers_2_depictive.png,depictive,0.05047506656983782
0.04177618998508893,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_pulleys_1_explanatory.png,explanatory,0.04177618998508893
0.05399286531765164,1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_pulleys_2_depictive.png,depictive,0.05399286531765164
0.06138475518443722,1568-93d31830-7fa2-4f39-8dac-4da643666140_gears_1_depictive.png,depictive,0.06138475518443722
0.05149922931233654,1568-93d31830-7fa2-4f39-8dac-4da643666140_gears_2_explanatory.png,explanatory,0.05149922931233654
0.04688228238837672,1568-93d31830-7fa2-4f39-8dac-4da643666140_levers_1_explanatory.png,explanatory,0.04688228238837672
0.05288775792220413,1568-93d31830-7fa2-4f39-8dac-4da643666140_levers_2_depictive.png,depictive,0.05288775792220413
0.07471499056024757,1568-93d31830-7fa2-4f39-8dac-4da643666140_pulleys_1_explanatory.png,explanatory,0.07471499056024757
0.05443624157632284,1568-93d31830-7fa2-4f39-8dac-4da643666140_pulleys_2_depictive.png,depictive,0.05443624157632284
0.09509982174688059,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada_gears_1_explanatory.png,explanatory,0.09509982174688059
0.08506848565872631,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada_gears_2_depictive.png,depictive,0.08506848565872631
0.07385853184248906,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada_levers_1_explanatory.png,explanatory,0.07385853184248906
0.04805185545292496,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada_levers_2_depictive.png,depictive,0.04805185545292496
0.041238028682547404,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada_pulleys_1_depictive.png,depictive,0.041238028682547404
0.08698424080375951,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada_pulleys_2_explanatory.png,explanatory,0.08698424080375951
0.03486797986043292,1887-0675d919-20c4-4940-9610-d294d43c9bc1_gears_1_explanatory.png,explanatory,0.03486797986043292
0.02879329399529317,1887-0675d919-20c4-4940-9610-d294d43c9bc1_gears_2_depictive.png,depictive,0.02879329399529317
0.04337774157088195,1887-0675d919-20c4-4940-9610-d294d43c9bc1_levers_1_depictive.png,depictive,0.04337774157088195
0.05187719365304268,1887-0675d919-20c4-4940-9610-d294d43c9bc1_levers_2_explanatory.png,explanatory,0.05187719365304268
0.02973746142521274,1887-0675d919-20c4-4940-9610-d294d43c9bc1_pulleys_1_depictive.png,depictive,0.02973746142521274
0.04942128457773952,1887-0675d919-20c4-4940-9610-d294d43c9bc1_pulleys_2_explanatory.png,explanatory,0.04942128457773952
0.03042964705882353,1991-e997567a-fe35-409f-a17b-8a14b7585294_gears_1_depictive.png,depictive,0.03042964705882353
0.0694702274509804,1991-e997567a-fe35-409f-a17b-8a14b7585294_gears_2_explanatory.png,explanatory,0.0694702274509804
0.0479889725490196,1991-e997567a-fe35-409f-a17b-8a14b7585294_levers_1_explanatory.png,explanatory,0.0479889725490196
0.05303082352941177,1991-e997567a-fe35-409f-a17b-8a14b7585294_levers_2_depictive.png,depictive,0.05303082352941177
0.0595444862745098,1991-e997567a-fe35-409f-a17b-8a14b7585294_pulleys_1_depictive.png,depictive,0.0595444862745098
0.07226051764705882,1991-e997567a-fe35-409f-a17b-8a14b7585294_pulleys_2_explanatory.png,explanatory,0.07226051764705882
0.036484674509803916,2659-dd1b5c39-13c7-4a69-836f-03279f53939d_gears_1_explanatory.png,explanatory,0.036484674509803916
0.04195938823529412,2659-dd1b5c39-13c7-4a69-836f-03279f53939d_gears_2_depictive.png,depictive,0.04195938823529412
0.07603968627450979,2659-dd1b5c39-13c7-4a69-836f-03279f53939d_levers_1_depictive.png,depictive,0.07603968627450979
0.03624730980392156,2659-dd1b5c39-13c7-4a69-836f-03279f53939d_levers_2_explanatory.png,explanatory,0.03624730980392156
0.025362713725490198,2659-dd1b5c39-13c7-4a69-836f-03279f53939d_pulleys_1_explanatory.png,explanatory,0.025362713725490198
0.027845443137254896,2659-dd1b5c39-13c7-4a69-836f-03279f53939d_pulleys_2_depictive.png,depictive,0.027845443137254896
0.13051587008318283,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e_gears_1_explanatory.png,explanatory,0.13051587008318283
0.06493243421373927,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e_gears_2_depictive.png,depictive,0.06493243421373927
0.06124526162158751,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e_levers_1_depictive.png,depictive,0.06124526162158751
0.09089918010008562,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e_levers_2_explanatory.png,explanatory,0.09089918010008562
0.06556249646147776,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e_pulleys_1_explanatory.png,explanatory,0.06556249646147776
0.07454035946631953,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e_pulleys_2_depictive.png,depictive,0.07454035946631953
0.06088223790849673,2989-156d9df6-e309-430b-bbac-e47b6792127e_gears_1_explanatory.png,explanatory,0.06088223790849673
0.03662152505446623,2989-156d9df6-e309-430b-bbac-e47b6792127e_gears_2_depictive.png,depictive,0.03662152505446623
0.035732691938997814,2989-156d9df6-e309-430b-bbac-e47b6792127e_levers_1_explanatory.png,explanatory,0.035732691938997814
0.0440736348583878,2989-156d9df6-e309-430b-bbac-e47b6792127e_levers_2_depictive.png,depictive,0.0440736348583878
0.04139235555555556,2989-156d9df6-e309-430b-bbac-e47b6792127e_pulleys_1_depictive.png,depictive,0.04139235555555556
0.01582428583877996,2989-156d9df6-e309-430b-bbac-e47b6792127e_pulleys_2_explanatory.png,explanatory,0.01582428583877996
0.07905344313725492,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e_gears_1_explanatory.png,explanatory,0.07905344313725492
0.030608329411764706,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e_gears_2_depictive.png,depictive,0.030608329411764706
0.06877019607843136,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e_levers_1_explanatory.png,explanatory,0.06877019607843136
0.07162978823529412,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e_levers_2_depictive.png,depictive,0.07162978823529412
0.08634023529411765,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e_pulleys_1_explanatory.png,explanatory,0.08634023529411765
0.026752627450980393,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e_pulleys_2_depictive.png,depictive,0.026752627450980393
0.06694550588235294,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847_gears_1_depictive.png,depictive,0.06694550588235294
0.060029098039215675,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847_gears_2_explanatory.png,explanatory,0.060029098039215675
0.06807038431372549,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847_levers_1_depictive.png,depictive,0.06807038431372549
0.07392443921568626,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847_levers_2_explanatory.png,explanatory,0.07392443921568626
0.07699510588235293,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847_pulleys_1_depictive.png,depictive,0.07699510588235293
0.09393399215686275,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847_pulleys_2_explanatory.png,explanatory,0.09393399215686275
0.06617017167755992,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8_gears_1_explanatory.png,explanatory,0.06617017167755992
0.042438664923747274,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8_gears_2_depictive.png,depictive,0.042438664923747274
0.09825536557734205,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8_levers_1_depictive.png,depictive,0.09825536557734205
0.07953395729847494,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8_levers_2_explanatory.png,explanatory,0.07953395729847494
0.06906431023965141,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8_pulleys_1_explanatory.png,explanatory,0.06906431023965141
0.07643342919389978,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8_pulleys_2_depictive.png,depictive,0.07643342919389978
0.033881301960784316,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_gears_1_explanatory.png,explanatory,0.033881301960784316
0.05340363921568628,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_gears_2_depictive.png,depictive,0.05340363921568628
0.07748406274509803,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_levers_1_depictive.png,depictive,0.07748406274509803
0.06567571764705883,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_levers_2_explanatory.png,explanatory,0.06567571764705883
0.057943780392156856,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_pulleys_1_explanatory.png,explanatory,0.057943780392156856
0.0671862588235294,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_pulleys_2_depictive.png,depictive,0.0671862588235294
0.06483970007843137,4439-0eca0566-7cd9-4da5-b710-085e65a285e5_gears_1_depictive.png,depictive,0.06483970007843137
0.05003605333333334,4439-0eca0566-7cd9-4da5-b710-085e65a285e5_gears_2_explanatory.png,explanatory,0.05003605333333334
0.07436077176470587,4439-0eca0566-7cd9-4da5-b710-085e65a285e5_levers_1_depictive.png,depictive,0.07436077176470587
0.06974007215686273,4439-0eca0566-7cd9-4da5-b710-085e65a285e5_levers_2_explanatory.png,explanatory,0.06974007215686273
0.06501713317647058,4439-0eca0566-7cd9-4da5-b710-085e65a285e5_pulleys_1_depictive.png,depictive,0.06501713317647058
0.062081586196078425,4439-0eca0566-7cd9-4da5-b710-085e65a285e5_pulleys_2_explanatory.png,explanatory,0.062081586196078425
0.056153474509803916,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_gears_1_depictive.png,depictive,0.056153474509803916
0.03193410196078431,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_gears_2_explanatory.png,explanatory,0.03193410196078431
0.04822738823529412,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_levers_1_explanatory.png,explanatory,0.04822738823529412
0.06253775686274508,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_levers_2_depictive.png,depictive,0.06253775686274508
0.0637226980392157,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_pulleys_1_depictive.png,depictive,0.0637226980392157
0.08674687058823528,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_pulleys_2_explanatory.png,explanatory,0.08674687058823528
0.022336,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da_gears_1_depictive.png,depictive,0.022336
0.041811749019607845,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da_gears_2_explanatory.png,explanatory,0.041811749019607845
0.025891764705882354,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da_levers_1_explanatory.png,explanatory,0.025891764705882354
0.03439578039215686,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da_levers_2_depictive.png,depictive,0.03439578039215686
0.01778817254901961,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da_pulleys_1_explanatory.png,explanatory,0.01778817254901961
0.020086650980392157,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da_pulleys_2_depictive.png,depictive,0.020086650980392157
0.028646395939618256,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_gears_1_explanatory.png,explanatory,0.028646395939618256
0.03469530083424492,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_gears_2_depictive.png,depictive,0.03469530083424492
0.03814184712741679,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_levers_1_depictive.png,depictive,0.03814184712741679
0.05189894011545774,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_levers_2_explanatory.png,explanatory,0.05189894011545774
0.04224278434259265,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_pulleys_1_depictive.png,depictive,0.04224278434259265
0.035460659956690885,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_pulleys_2_explanatory.png,explanatory,0.035460659956690885
0.18129399646029618,4659-683c0845-cf14-4240-bd20-573c8b7926d8_gears_1_depictive.png,depictive,0.18129399646029618
0.059807281923885576,4659-683c0845-cf14-4240-bd20-573c8b7926d8_gears_2_explanatory.png,explanatory,0.059807281923885576
0.10156929076857403,4659-683c0845-cf14-4240-bd20-573c8b7926d8_levers_1_explanatory.png,explanatory,0.10156929076857403
0.07117913261206785,4659-683c0845-cf14-4240-bd20-573c8b7926d8_levers_2_depictive.png,depictive,0.07117913261206785
0.05220068255574906,4659-683c0845-cf14-4240-bd20-573c8b7926d8_pulleys_1_depictive.png,depictive,0.05220068255574906
0.08871275634623274,4659-683c0845-cf14-4240-bd20-573c8b7926d8_pulleys_2_explanatory.png,explanatory,0.08871275634623274
0.051550857843137246,4786-26a27eb2-3267-43ec-9911-66d292ce846f_gears_1_explanatory.png,explanatory,0.051550857843137246
0.04755931372549019,4786-26a27eb2-3267-43ec-9911-66d292ce846f_gears_2_depictive.png,depictive,0.04755931372549019
0.06048686274509804,4786-26a27eb2-3267-43ec-9911-66d292ce846f_levers_1_depictive.png,depictive,0.06048686274509804
0.032531102941176476,4786-26a27eb2-3267-43ec-9911-66d292ce846f_levers_2_explanatory.png,explanatory,0.032531102941176476
0.036435906862745095,4786-26a27eb2-3267-43ec-9911-66d292ce846f_pulleys_1_depictive.png,depictive,0.036435906862745095
0.044400416666666664,4786-26a27eb2-3267-43ec-9911-66d292ce846f_pulleys_2_explanatory.png,explanatory,0.044400416666666664
0.11259647058823527,5191-babaa9e9-312d-4429-8546-0b7b2395d92c_gears_1_depictive.png,depictive,0.11259647058823527
0.12216936470588236,5191-babaa9e9-312d-4429-8546-0b7b2395d92c_gears_2_explanatory.png,explanatory,0.12216936470588236
0.07055482352941177,5191-babaa9e9-312d-4429-8546-0b7b2395d92c_levers_1_depictive.png,depictive,0.07055482352941177
0.07902837647058826,5191-babaa9e9-312d-4429-8546-0b7b2395d92c_levers_2_explanatory.png,explanatory,0.07902837647058826
0.08307821176470588,5191-babaa9e9-312d-4429-8546-0b7b2395d92c_pulleys_1_depictive.png,depictive,0.08307821176470588
0.08486494117647059,5191-babaa9e9-312d-4429-8546-0b7b2395d92c_pulleys_2_explanatory.png,explanatory,0.08486494117647059
0.06987618111795574,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de_gears_1_explanatory.png,explanatory,0.06987618111795574
0.050642945847428775,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de_gears_2_depictive.png,depictive,0.050642945847428775
0.030935872785050753,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de_levers_1_explanatory.png,explanatory,0.030935872785050753
0.057769894345955364,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de_levers_2_depictive.png,depictive,0.057769894345955364
0.08119077648409702,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de_pulleys_1_depictive.png,depictive,0.08119077648409702
0.056280675667387044,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de_pulleys_2_explanatory.png,explanatory,0.056280675667387044
0.02850875294117648,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_gears_1_explanatory.png,explanatory,0.02850875294117648
0.057088203921568624,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_gears_2_depictive.png,depictive,0.057088203921568624
0.03923405490196078,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_levers_1_explanatory.png,explanatory,0.03923405490196078
0.052300250980392156,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_levers_2_depictive.png,depictive,0.052300250980392156
0.07021085490196079,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_pulleys_1_depictive.png,depictive,0.07021085490196079
0.059404203921568616,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_pulleys_2_explanatory.png,explanatory,0.059404203921568616
0.0780782835562605,5854-18de046e-63e2-4225-89ae-e606873818b0_gears_1_depictive.png,depictive,0.0780782835562605
0.046841419752601726,5854-18de046e-63e2-4225-89ae-e606873818b0_gears_2_explanatory.png,explanatory,0.046841419752601726
0.06394845889471222,5854-18de046e-63e2-4225-89ae-e606873818b0_levers_1_depictive.png,depictive,0.06394845889471222
0.05962663965259599,5854-18de046e-63e2-4225-89ae-e606873818b0_levers_2_explanatory.png,explanatory,0.05962663965259599
0.03552302932491537,5854-18de046e-63e2-4225-89ae-e606873818b0_pulleys_1_explanatory.png,explanatory,0.03552302932491537
0.057786804625212365,5854-18de046e-63e2-4225-89ae-e606873818b0_pulleys_2_depictive.png,depictive,0.057786804625212365
0.062315556130041756,6182-d61fc503-aec8-4628-a767-04fadedc083f_gears_1_depictive.png,depictive,0.062315556130041756
0.05191294666586136,6182-d61fc503-aec8-4628-a767-04fadedc083f_gears_2_explanatory.png,explanatory,0.05191294666586136
0.06566530997794033,6182-d61fc503-aec8-4628-a767-04fadedc083f_levers_1_depictive.png,depictive,0.06566530997794033
0.06833318890127667,6182-d61fc503-aec8-4628-a767-04fadedc083f_levers_2_explanatory.png,explanatory,0.06833318890127667
0.04386019327051657,6182-d61fc503-aec8-4628-a767-04fadedc083f_pulleys_1_explanatory.png,explanatory,0.04386019327051657
0.06371811297621365,6182-d61fc503-aec8-4628-a767-04fadedc083f_pulleys_2_depictive.png,depictive,0.06371811297621365
0.0749842683519689,6317-08207a69-0532-454a-a7d0-1f5618708db0_gears_1_depictive.png,depictive,0.0749842683519689
0.05947699886566198,6317-08207a69-0532-454a-a7d0-1f5618708db0_gears_2_explanatory.png,explanatory,0.05947699886566198
0.04729438988818668,6317-08207a69-0532-454a-a7d0-1f5618708db0_levers_1_explanatory.png,explanatory,0.04729438988818668
0.07693574461189431,6317-08207a69-0532-454a-a7d0-1f5618708db0_levers_2_depictive.png,depictive,0.07693574461189431
0.0661499530059958,6317-08207a69-0532-454a-a7d0-1f5618708db0_pulleys_1_explanatory.png,explanatory,0.0661499530059958
0.06162059957867443,6317-08207a69-0532-454a-a7d0-1f5618708db0_pulleys_2_depictive.png,depictive,0.06162059957867443
0.053280062745098056,6913-0d12dbb2-8462-4303-b6cf-7479942d1541_gears_1_explanatory.png,explanatory,0.053280062745098056
0.07282247843137254,6913-0d12dbb2-8462-4303-b6cf-7479942d1541_gears_2_depictive.png,depictive,0.07282247843137254
0.04357259607843138,6913-0d12dbb2-8462-4303-b6cf-7479942d1541_levers_1_explanatory.png,explanatory,0.04357259607843138
0.06178218039215688,6913-0d12dbb2-8462-4303-b6cf-7479942d1541_levers_2_depictive.png,depictive,0.06178218039215688
0.06270026666666666,6913-0d12dbb2-8462-4303-b6cf-7479942d1541_pulleys_1_explanatory.png,explanatory,0.06270026666666666
0.04796114509803922,6913-0d12dbb2-8462-4303-b6cf-7479942d1541_pulleys_2_depictive.png,depictive,0.04796114509803922
0.027824549019607833,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962_gears_1_explanatory.png,explanatory,0.027824549019607833
0.051956611764705896,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962_gears_2_depictive.png,depictive,0.051956611764705896
0.12142172549019606,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962_levers_1_explanatory.png,explanatory,0.12142172549019606
0.06193909019607844,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962_levers_2_depictive.png,depictive,0.06193909019607844
0.05779868235294118,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962_pulleys_1_explanatory.png,explanatory,0.05779868235294118
