_id,aID,arcLength,condition,currStrokeNum,demo_dur,demo_seq,dev_mode,endStrokeTime,eventType,file_id,gameID,hitID,iterationName,phase,prompt,simplifyParam,startResponseTime,startStrokeTime,stim_url,svg,time,toy_type,toy_variant,trialNum,type,version,workerId
5e8fc98534c2a86d15ef0990,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,308.2510916551655,explanatory,14,30,BAAB,False,1586481530893.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481528958.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M125,342c0,9.33333 0,18.66667 0,28c0,2.12865 1.11901,11.88099 -1,14c-0.2357,0.2357 -1.33333,0 -1,0c15.55166,0 35.50038,7.93755 52,10c42.90383,5.36298 94.15697,3.92287 138,1c11.81641,-0.78776 21.00831,-5.25208 32,-8c17.30625,-4.32656 25.39175,-6.21649 15,-27",1586481530908.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc98534c2a86d15ef0991,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,3.0,explanatory,15,30,BAAB,False,1586481531509.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481531150.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M356,359c0,-1 0,-2 0,-3",1586481531510.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc98934c2a86d15ef0993,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,227.15485873238006,explanatory,16,30,BAAB,False,1586481535004.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481532981.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M411,207c-9.70406,0 -19.65753,-6.21918 -28,-9c-9.55357,-3.18452 -24.88846,0.48141 -34,2c-49.60915,8.26819 -65.09198,16.91038 -96,54c-11.33362,13.60035 -29.03119,16.06239 -37,32",1586481535027.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc98a34c2a86d15ef0994,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,46.48380769305391,explanatory,17,30,BAAB,False,1586481536308.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481535781.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M216,282c0,2.31696 -32.28972,21.64486 -39,25",1586481536309.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc98b34c2a86d15ef0995,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,77.22529428024333,explanatory,18,30,BAAB,False,1586481537412.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481536644.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M171,291c0,21.40202 -30.84969,45 -10,45c6.92339,0 16.88505,1.11495 22,-4",1586481537415.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc99734c2a86d15ef0998,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,395.8620589532598,explanatory,19,30,BAAB,False,1586481549444.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481547821.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M267,272c29.10049,0 55.4738,6.94742 82,18c55.3766,23.07358 85.64742,42.52581 79,109c-1.53044,15.30438 -4.3939,40.3939 -16,52c-14.67222,14.67222 -33.0206,20.0103 -51,29c-19.77747,9.88874 -32,12.60805 -32,-13",1586481549461.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9a234c2a86d15ef0999,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,516.0045010708156,explanatory,20,30,BAAB,False,1586481560372.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481554236.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M161,342c-8.39679,0 -30.68411,-9.21059 -40,-3c-12.18255,8.1217 -22.67831,21.01746 -30,32c-6.34555,9.51833 -26.85267,26.14733 -14,39c2.92051,2.92051 13.68491,4.76368 18,8c16.81106,12.60829 32.41613,32.85403 53,38c7.50406,1.87601 16.38999,-1.38364 24,0c21.9319,3.98762 44.27759,8 67,8c0.84301,0 5.75275,-0.49451 6,0c1.45204,2.90408 8.08538,10.08538 10,12c0.67821,0.67821 3.89265,-4.85686 4,-5c4.71374,-6.28499 5.67844,-10.78563 12,-15c16.8606,-11.2404 55.36586,0.73172 61,12c11.07915,22.1583 -79,28.61769 -79,11",1586481560411.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9a434c2a86d15ef099a,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,55.36396863794354,explanatory,21,30,BAAB,False,1586481562227.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481560917.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M281,454c0,-11.26601 -5.5421,-24 7,-24c1.05019,0 7.32323,-0.67677 8,0c0.58851,0.58851 -1,15.07163 -1,18",1586481562236.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9a534c2a86d15ef099b,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,23.00375521585505,explanatory,22,30,BAAB,False,1586481563212.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481562884.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M253,423c8.51813,0 -9.44228,-19 -5,-19",1586481563213.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9a634c2a86d15ef099c,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,5.1845169097541675,explanatory,23,30,BAAB,False,1586481564020.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481563652.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M261,422c1.66667,0 2.33333,-3 4,-3",1586481564021.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9a734c2a86d15ef099d,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,7.0,explanatory,24,30,BAAB,False,1586481565531.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481565116.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M275,423c0,-2.33333 0,-4.66667 0,-7",1586481565532.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9a834c2a86d15ef099e,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,7.592616689153513,explanatory,25,30,BAAB,False,1586481566212.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481565668.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M275,414c0,-1.31427 -1.04029,-7 1,-7",1586481566212.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9a834c2a86d15ef099f,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,3.0,explanatory,26,30,BAAB,False,1586481566627.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481566492.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M283,430c0,-1 0,-2 0,-3",1586481566628.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9aa34c2a86d15ef09a0,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,19.40564020748465,explanatory,27,30,BAAB,False,1586481567860.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481567460.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M291,418c0,-5.33333 0,-10.66667 0,-16c0,-1 0,-4 0,-3",1586481567861.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9aa34c2a86d15ef09a1,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,28.570384812176755,explanatory,28,30,BAAB,False,1586481568635.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481568276.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M299,427c4.1778,0 16.44285,-16.44285 20,-20",1586481568636.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9ab34c2a86d15ef09a2,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,10.060303453585544,explanatory,29,30,BAAB,False,1586481569635.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481569060.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M311,432c3.5541,0 6.67413,-1 10,-1",1586481569636.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9ac34c2a86d15ef09a3,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,25.055225578590687,explanatory,30,30,BAAB,False,1586481570573.0,stroke,gears_1_BAAB_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481438331.0,1586481570028.0,https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4,"M260,438c-4.24225,0 -27.81326,-8 -11,-8",1586481570574.0,gears,1,2,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9ea34c2a86d15ef09a5,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,274.6525297689621,depictive,1,30,ABBA,False,1586481631990.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481627399.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M224,346c-7.54015,7.54015 -18.50383,28.60307 -24,33c-6.16284,4.93028 -9.9715,4.29534 -15,11c-0.89443,1.19257 -2,2.50929 -2,4c0,3.33333 6.66667,0 10,0c23.21666,0 48.56812,-6 71,-6c35.01674,0 69.45757,-15.51818 101,-2c6.82842,2.92646 20.85062,-0.55186 23,-7",1586481632014.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9ee34c2a86d15ef09a6,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,229.04703527788877,depictive,2,30,ABBA,False,1586481636221.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481633221.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M224,344c16.96079,0 38.90291,4.59917 55,0c20.69292,-5.91226 43.95683,-9.89568 65,-12c3.82136,-0.38214 39.79967,-2.20033 41,-1c4.55531,4.55531 14.03556,40.92888 11,47c-0.89372,1.78745 -11.47164,7.23582 -15,9",1586481636244.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9fa34c2a86d15ef09a7,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,446.97939393543146,depictive,3,30,ABBA,False,1586481648029.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481638270.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M227,339c0,-25.64595 11.88214,-63.23573 0,-87c-3.01446,-6.02892 -11.85315,-29.22028 -6,-38c7.58365,-11.37547 6,-26.90641 6,-42c0,-17.00663 -3.03183,-36 17,-36c1.25169,0 11.41138,-0.88294 12,0c15.63173,23.4476 -1.59477,74.9477 -4,99c-2.00597,20.05967 -0.12111,46.87889 13,60c0.57671,0.57671 0,6.00418 0,7c0,11 0,22 0,33c0,1.59886 3.71346,3.57309 3,5c-0.84327,1.68655 -2.95405,2.43107 -4,4c-0.3698,0.5547 0,1.33333 0,2",1586481648077.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fc9fb34c2a86d15ef09a8,37UEWGM5HX80EMXFYAB0S5W67S51RC,437.0619193082578,explanatory,1,30,BAAB,False,1586481659060.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481654884.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M101,70c0,11.62904 -3.76163,29.71511 0,41c0.61729,1.85188 5.43007,1 6,1c6.96469,0 41.83516,11.37089 46,2c2.55221,-5.74247 4.54656,-14.6518 5,-21c0.09008,-1.26108 5.98912,-27.00272 2,-28c-12.07661,-3.01915 -59.37853,-2.37853 -66,-9c-1.94365,-1.94365 2,5.25126 2,8c0,6.66667 0,13.33333 0,20c0,26.54165 5.10839,21.83628 32,25c0.69203,0.08141 22.47934,5.64464 23,2c0.28284,-1.9799 -0.15339,-4.00589 0,-6c1.05524,-13.71808 6,-28.88836 6,-42c0,-0.9985 0.55869,-3.74022 -1,-4c-4.44344,-0.74057 -62.36493,0.63507 -68,-5",1586481659081.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0334c2a86d15ef09a9,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,310.33638808499666,depictive,4,30,ABBA,False,1586481657580.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481650029.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M357,327c0,-27.53298 6.28651,-79.14048 -1,-101c-1.65078,-4.95234 -11.92259,-25.07741 -7,-30c3.3169,-3.3169 34.31995,-5.04016 36,0c5.25091,15.75272 -6.52818,68.20773 0,78c2.55534,3.833 6,54.13656 6,61",1586481657619.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fca0434c2a86d15ef09aa,37UEWGM5HX80EMXFYAB0S5W67S51RC,120.62445754706883,explanatory,2,30,BAAB,False,1586481668180.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481667332.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M158,85c10.86365,0 23.55519,-5.04627 35,-6c28.04804,-2.33734 57.02314,1 85,1",1586481668189.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0634c2a86d15ef09ab,37UEWGM5HX80EMXFYAB0S5W67S51RC,139.237371051831,explanatory,3,30,BAAB,False,1586481670419.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481669220.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M153,97c8.57781,-8.57781 119.07598,-1.07598 125,-7c2.62145,-2.62145 1,-9.6662 1,-13",1586481670429.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0734c2a86d15ef09ac,37UEWGM5HX80EMXFYAB0S5W67S51RC,110.05667956852389,explanatory,4,30,BAAB,False,1586481671852.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481670909.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M279,60c10.72527,0 4.1858,42.1858 10,48c0.2357,0.2357 0,-0.66667 0,-1c0,-5.53576 2.88406,-9.25362 2,-15c-0.369,-2.39848 -1.41144,-4.64575 -2,-7c-2.83877,-11.35509 -4,-23.21627 -4,-35",1586481671857.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0834c2a86d15ef09ad,37UEWGM5HX80EMXFYAB0S5W67S51RC,51.437600060097864,explanatory,5,30,BAAB,False,1586481672684.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481672292.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M284,54c11.57399,5.78699 36.9099,1 51,1",1586481672685.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0934c2a86d15ef09ae,37UEWGM5HX80EMXFYAB0S5W67S51RC,67.125055612181,explanatory,6,30,BAAB,False,1586481673621.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481673229.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M293,106c9.09782,0 65,2.51222 65,-7",1586481673623.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0a34c2a86d15ef09af,37UEWGM5HX80EMXFYAB0S5W67S51RC,56.17065358968161,explanatory,7,30,BAAB,False,1586481674347.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481673972.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M343,51c0,18.82236 4,37.80452 4,56",1586481674348.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0b34c2a86d15ef09b0,37UEWGM5HX80EMXFYAB0S5W67S51RC,54.30299892566908,explanatory,8,30,BAAB,False,1586481675100.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481674781.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M348,49c-18.02573,4.50643 -35.17809,4 -54,4",1586481675100.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0b34c2a86d15ef09b1,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,175.94176104362413,depictive,5,30,ABBA,False,1586481665316.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481661757.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M347,191c-2.73116,0 -3,-0.26884 -3,-3c0,-12.70525 1,-25.11982 1,-38c0,-0.59105 -0.38529,-5.61471 0,-6c6.04784,-6.04784 22.27519,-4 32,-4c4.21125,0 16.51469,-4.48531 19,-2c1.5,1.5 -1.5,7.5 0,9c0.20768,0.20768 3.0875,7.29997 3,8c-0.66327,5.30612 -23.57244,45.85512 -23,47c0.18391,0.36782 3.35632,0 4,0",1586481665338.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fca0c34c2a86d15ef09b2,37UEWGM5HX80EMXFYAB0S5W67S51RC,86.59744991241614,explanatory,9,30,BAAB,False,1586481676467.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481675804.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M281,87c0,31.56225 56.31064,20 75,20",1586481676468.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca0f34c2a86d15ef09b3,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,128.00674472412715,depictive,6,30,ABBA,False,1586481669740.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481667242.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M371,183c-49.81627,0 -12.66368,-47.33184 4,-39c17.06795,8.53397 11.87857,39 -8,39",1586481669746.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fca1234c2a86d15ef09b4,37UEWGM5HX80EMXFYAB0S5W67S51RC,72.02261242767514,explanatory,10,30,BAAB,False,1586481682379.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481680980.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M223,77c-2.0205,2.0205 -4.81033,-0.18967 -7,2c-7.84862,7.84862 9.50054,20.74918 16,11c8.67272,-13.00907 -13.9354,-18 -22,-18",1586481682387.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
5e8fca1334c2a86d15ef09b5,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,168.8386260166285,depictive,7,30,ABBA,False,1586481673412.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481670796.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M396,138c7.79158,0 59.34498,-0.65502 60,0c0.2357,0.2357 0.1715,0.71417 0,1c-5.68651,9.47752 -13.30936,17.30936 -21,25c-6.55057,6.55057 -9.4326,13.07445 -16,18c-8.1767,6.13253 -16.94345,4.94345 -24,12c-2.18072,2.18072 -2.0533,-5.47335 -7,-3c-5.41818,2.70909 -5.89076,8 -12,8",1586481673443.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fca1434c2a86d15ef09b6,3K2755HG5W3X3R8IN8V1CIJWT1WDFI,2.9698002937803456,depictive,8,30,ABBA,False,1586481674268.0,stroke,pulleys_2_ABBA_30,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<coldep>Draw what this artifact <i>looks like</i> for the blue alien!</coldep>,10,1586481614378.0,1586481674108.0,https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4,"M347,192c0.94281,0 1.57836,1.15673 2,2",1586481674270.0,pulleys,2,3,jspsych-cued-drawing,33,AS7XTYOUYAX8Y
5e8fca1634c2a86d15ef09b7,37UEWGM5HX80EMXFYAB0S5W67S51RC,120.00499199552317,explanatory,11,30,BAAB,False,1586481686347.0,stroke,levers_2_BAAB_30,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,37ZQELHER4Y98TTI7N8FFTJEUI6NMF,run1,draw,<colexp>Draw how this artifact <i>functions</i> for the red alien!</colexp>,10,1586481641572.0,1586481685692.0,https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4,"M208,97c0,39.73614 -1,80.17737 -1,120",1586481686348.0,levers,2,0,jspsych-cued-drawing,47,ARWF605I7RWM7
